date_time,weather_id,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
07/05/2024 06:51,7287,London,Winter,33.30508808357442,25,2.421160135048522,16,1889,Storm,988.2625962127506
09/12/2024 00:36,7443,London,Autumn,17.766789667624995,24,5.587666686158975,12,7669,Rain,1014.3145361045132
01/02/2024 17:52,7868,London,Unknown,28.075430035480306,60,2.327448673177112,36,5107,Rain,982.8204676646558
26/09/2024 11:53,5268,London,Unknown,-0.6747850109699662,22,6.894834431817544,20,9312,Rain,1016.3892649391444
15/09/2024 17:17,6399,London,Unknown,33.12170309171461,26,4.759505954212587,23,3843,Clear,1002.0628678344568
30/12/2024 06:08,6344,London,Winter,12.102203592013783,69,2.251122628719406,31,106,Snow,990.8372444268198
19/05/2024 11:34,7590,London,Unknown,4.390161038925799,43,14.828645378195429,51,108,Clear,1007.9438806620868
30/03/2024 15:52,8659,London,Autumn,29.815412562744196,20,11.478565557610873,7,1160,Rain,1017.0143377661248
15/01/2024 05:06,7313,London,Spring,0.0754610666063761,57,10.50955408543991,29,8050,Rain,1011.6164335538274
29/11/2024 14:53,8640,London,Autumn,29.084393444915957,43,9.832477410341223,20,3649,Rain,1005.9444438164178
26/06/2024 06:05,6782,London,Unknown,31.62737533674132,92,0.2156666273210534,52,5043,Rain,983.7854485904872
28/03/2024 22:31,8830,London,Unknown,14.157167144488634,87,7.705531453000555,27,1784,Rain,998.3672608607224
31/07/2024 15:26,8331,London,Autumn,24.00373416148781,84,11.037935055394192,31,7100,Clear,1001.5943537444252
05/06/2024 13:30,8758,London,Winter,12.177286526890594,94,13.415906196224416,49,3433,Storm,999.318828617952
26/12/2024 16:34,6536,London,Summer,16.497717754867473,37,5.742243995740219,18,6643,Rain,997.5274697104576
20/03/2024 08:42,6855,London,Unknown,32.11186776784565,44,8.773779253368243,36,1448,Rain,990.3843278563604
28/06/2024 23:35,5775,London,Summer,9.19965456095408,20,9.87044873044623,53,8695,Rain,1011.4101701943496
17/10/2024 04:57,8106,London,Autumn,29.924660859694544,46,13.909447966615536,37,320,Clear,992.7861177678328
26/01/2024 18:23,8920,London,Spring,11.155040163642722,88,5.797530866222286,58,8874,Clear,995.465903034164
26/04/2024 06:11,5470,London,Winter,18.005749185002614,23,10.64324469162021,39,5601,Snow,997.8427507673536
15/07/2024 17:45,6417,London,Summer,27.80914015847639,60,5.76897862807664,21,9256,Snow,1010.0663149281136
27/05/2024 16:09,5884,London,Spring,16.99221283586453,70,3.462456351398644,24,9941,Snow,1000.452022526745
21/05/2024 23:10,7556,London,Spring,12.625597392931086,92,17.849485269484518,23,1768,Rain,1005.8679461410362
05/02/2024 09:38,8809,London,Summer,32.829291771696006,86,0.5976039818223162,18,3401,Snow,990.0986430379838
16/06/2024 20:57,5726,London,Winter,13.577434293450272,42,13.787756494566215,7,3107,Clear,999.4540837525644
20/12/2024 08:28,8504,London,Winter,18.927358918648597,27,17.701269131974783,32,2386,Fog,999.2956130284024
23/06/2024 13:11,7332,London,Winter,21.66371847010186,77,7.503315173998152,53,7163,Storm,986.9465345519872
23/02/2024 23:53,7973,London,Winter,21.688933592067755,76,10.326916353942742,0,9205,Fog,1021.4628855021562
28/04/2024 01:33,5917,London,Spring,24.02192110344461,87,14.960054831175924,3,5512,Rain,990.847873142243
02/09/2024 20:26,6763,London,Summer,15.117707538739715,70,17.78168257163166,13,7955,Snow,1003.222006771958
29/05/2024 07:10,8866,London,Summer,21.97302796725984,41,6.980599797117577,54,5617,Storm,998.5013340678422
02/08/2024 18:52,6283,London,Winter,11.466580619382883,54,11.492372224270332,38,2449,Storm,997.1149093767708
02/05/2024 16:04,7235,London,Spring,22.63980769642265,49,2.972908639220851,22,5251,Rain,1002.925566636808
17/03/2024 01:38,8490,London,Unknown,25.01885529323044,23,7.082686798993912,43,9988,Snow,985.9141048845396
04/07/2024 21:45,6617,London,Winter,-30.0,66,7.392660589539924,35,172,Clear,1002.3960018944144
17/03/2024 20:48,5893,London,Spring,4.505915146960376,55,10.633960774683764,8,6522,Clear,1001.29563598308
25/02/2024 15:51,6382,London,Winter,18.326156192688767,75,0.2761170341602081,55,8854,Fog,996.2775337604882
30/03/2024 02:59,8663,London,Unknown,18.128430739335368,70,13.019257167817566,19,9524,Clear,997.3129272042454
02/02/2024 03:48,5991,London,Winter,11.212727889482167,49,1.841534465149306,26,8427,Snow,990.662268609264
13/04/2024 07:55,7527,London,Autumn,22.87390750400198,21,5.774069336260241,1,9247,Storm,992.2313241734452
14/04/2024 17:58,8446,London,Winter,28.754910226794628,88,10.790429686922518,52,3788,Snow,1002.5474941104408
07/05/2024 23:42,6534,London,Autumn,10.563565341429255,40,9.121431228606635,15,9056,Clear,999.8014038032668
21/07/2024 12:58,5988,London,Spring,30.94408681436737,71,20.07775815283861,35,9884,Snow,984.2481049330056
16/05/2024 11:50,7654,London,Summer,11.9753307528005,76,3.712296904913216,57,4954,Rain,997.5771488623476
23/06/2024 20:55,6440,London,Autumn,7.729233970493137,98,200.0,7,8340,Fog,1003.7847504778824
12/02/2024 10:15,5707,London,Winter,6.849009371943467,72,1.368842704007788,47,2139,Rain,1001.6570641436492
26/10/2024 22:46,5407,London,Winter,18.58515787245446,33,9.566922313865682,49,50000,Clear,996.5560520509702
08/05/2024 04:36,8055,London,Spring,17.802921407832528,30,15.83387334203273,59,5555,Snow,1011.6660204182316
07/08/2024 01:41,5524,London,Autumn,-30.0,90,0.3934661736287648,50,9345,Snow,1009.2680606730268
06/09/2024 22:32,6048,London,Summer,22.06185714610531,56,2.958703131037062,28,50000,Clear,1015.0801113958574
04/07/2024 06:53,5333,London,Autumn,11.09930123465844,59,18.58512899814801,26,9108,Snow,991.9075777244252
23/11/2024 10:45,7827,London,Spring,43.83367189858137,26,11.348100217132965,55,8954,Rain,984.1743763990436
09/05/2024 05:18,6238,London,Summer,18.128430739335368,87,19.31939195203584,34,5966,Fog,992.241738740881
01/05/2024 01:40,7072,London,Winter,18.466958571236457,47,4.356984200160465,31,3272,Rain,1003.9573374925004
08/01/2024 18:27,8958,London,Summer,8.798580882495909,67,6.6772557573777895,2,3937,Storm,975.9699880662168
18/02/2024 14:41,7812,London,Winter,9.622010492599786,33,12.575896887487788,57,6227,Fog,980.7969525798444
20/02/2024 01:44,8430,London,Autumn,17.299937705024103,22,0.3802076607928129,54,3312,Clear,993.8351755320022
28/05/2024 15:12,7953,London,Winter,17.292250289809434,31,6.791260114069921,36,7355,Storm,989.833283447432
24/06/2024 00:46,6090,London,Spring,18.128430739335368,66,1.065677302004156,32,2890,Fog,986.307413582062
22/04/2024 06:21,8184,London,Autumn,14.633140068537172,65,3.964085477838831,48,9794,Fog,998.199507076287
06/07/2024 11:28,7450,London,Summer,18.36672831436059,29,2.278222744510768,46,7530,Rain,1010.1026524654573
02/04/2024 14:43,6550,London,Winter,23.730821294382025,65,6.24038960541315,44,5393,Fog,1019.808092909725
23/11/2024 19:25,8912,London,Summer,27.98842047406763,93,0.3340594466607829,57,4728,Storm,1016.2077670489648
28/03/2024 09:11,8789,London,Winter,11.765989779673705,46,16.46787816649452,40,5837,Clear,1012.6319143264363
17/04/2024 12:54,5045,London,Winter,18.529334010962152,86,8.976790772607927,25,2917,Storm,992.6145364986202
09/03/2024 02:04,5513,London,Spring,30.44415168192762,75,8.003778946470984,44,1451,Snow,983.4654691740792
05/10/2024 01:48,5244,London,Unknown,18.13213522117951,65,9.420769604102883,31,4613,Clear,1008.837501450014
17/05/2024 20:39,8625,London,Spring,18.65361732319009,93,14.930182256249186,29,2799,Fog,1003.339926378562
23/11/2024 11:15,8678,London,Summer,23.756815924744718,31,3.3491697809349343,53,3585,Rain,1004.4753695544796
07/12/2024 20:33,5131,London,Spring,34.927149611856706,28,8.909644049166587,59,4004,Rain,1014.5710872995418
10/08/2024 15:47,5521,London,Unknown,36.34527426595107,87,8.125629649482127,50,2429,Snow,1014.7183778093618
12/11/2024 03:12,5452,London,Autumn,24.09221150715929,31,1.3494646173343847,3,1921,Clear,1001.5725381134648
11/07/2024 22:39,5572,London,Unknown,13.03453546207752,75,20.474605364180952,31,5896,Snow,1002.4863722799996
24/04/2024 03:51,5748,London,Unknown,33.06196357496146,30,8.69716281136893,44,1864,Fog,984.1292148603952
30/01/2024 12:08,6959,London,Spring,15.908545833291717,30,15.104454984197613,14,5428,Fog,978.0410400835082
11/12/2024 07:55,5701,London,Spring,23.24607249535082,93,200.0,55,3834,Clear,994.8584135719184
23/10/2024 00:12,8993,London,Unknown,14.138202951630497,98,0.4162399134189645,44,50000,Rain,1001.5624797912716
16/06/2024 10:37,5258,London,Winter,8.204443517990264,21,12.253084890216089,18,9027,Snow,1004.7082783580424
21/06/2024 00:52,8845,London,Spring,16.063524037516615,88,1.7286117343252565,4,1621,Fog,1008.0437071157244
21/06/2024 23:07,5027,London,Autumn,30.357939030930183,37,1.6914574560553723,15,4348,Rain,1015.8981722846338
27/02/2024 15:47,6318,London,Winter,27.350617072615748,38,10.872973773873952,40,6419,Storm,1003.261963424394
14/09/2024 23:05,7429,London,Spring,35.53344405410755,29,22.051647910967127,39,6690,Clear,996.4503722089456
24/09/2024 09:40,7648,London,Autumn,31.45096289044045,47,16.126784318356783,20,2466,Clear,998.5473314812627
28/12/2024 08:35,7910,London,Autumn,30.062020453146204,62,16.349868212793105,0,6069,Snow,1003.4528802383574
01/08/2024 15:46,8553,London,Spring,20.80023863408337,50,100.0,57,50000,Fog,1011.040741761958
04/02/2024 02:28,7630,London,Summer,7.605554450568967,45,6.403873209853416,55,2683,Clear,1023.9362496160728
22/12/2024 14:37,8989,London,Unknown,19.47157111693221,32,10.644717521211629,13,50000,Rain,1000.1154405595988
24/05/2024 07:02,7705,London,Autumn,26.2869493956086,51,5.2175776922742765,53,1423,Storm,996.1365367779669
13/09/2024 04:00,7918,London,Spring,10.192652860871435,98,0.3871299684706351,20,5255,Rain,1004.849089644124
17/02/2024 09:09,6134,London,Winter,8.926034659179633,98,1.762958385531019,24,3435,Clear,1001.5199215044772
11/03/2024 03:34,5616,London,Autumn,12.952470941698316,59,6.380344630160193,20,3208,Rain,1001.0744933723914
28/02/2024 13:02,7064,London,Autumn,-3.098100578887596,62,10.489067348901957,0,4902,Clear,1002.3195802613892
14/10/2024 02:17,8617,London,Summer,20.12280204204842,24,3.3733438474497,50,285,Rain,987.0344004931128
07/11/2024 09:46,6656,London,Summer,8.17148846825498,69,16.762300303200266,52,2003,Clear,1000.7673959849348
21/03/2024 09:55,7253,London,Unknown,1.8570857889752048,57,13.20810043916615,51,50000,Fog,1004.4446123325372
26/06/2024 06:49,8640,London,Unknown,23.01739915128765,46,1.9452458719793368,15,7346,Storm,998.2395383564684
24/10/2024 01:29,5401,London,Winter,23.01910467420185,35,100.0,7,4659,Rain,1004.3230774460368
02/12/2024 00:25,8656,London,Unknown,24.235117205768503,47,6.247857530860512,39,5274,Rain,1007.2586378544516
06/03/2024 14:38,5418,London,Autumn,12.840010340483524,98,20.221090116028087,48,5528,Clear,973.346403377452
27/06/2024 11:54,8190,London,Summer,13.90082926824498,92,8.957938567425124,21,5025,Snow,1017.578398829152
01/04/2024 09:13,7152,London,Unknown,18.128430739335368,44,11.212303693470798,2,7980,Storm,1004.9546375979756
08/10/2024 16:36,6634,London,Winter,-2.0438047824446564,25,4.009666096166495,18,7663,Clear,1000.1939322922228
05/12/2024 04:40,7109,London,Autumn,15.6443588464015,25,13.571925897726908,9,8457,Fog,979.837170336746
24/05/2024 05:42,5574,London,Unknown,17.14549947136521,67,16.381218822897708,26,2995,Clear,1003.0129772462128
04/09/2024 19:54,8177,London,Summer,-0.3275879691453376,40,1.297660602041292,6,481,Rain,1022.2800146938636
15/03/2024 10:58,7537,London,Spring,14.81250594769541,27,6.592614278359752,43,1762,Fog,1005.146172268705
21/03/2024 10:35,6112,London,Autumn,21.082250269991857,32,5.466645198125658,13,9326,Rain,1011.999183559859
19/04/2024 03:34,5134,London,Winter,20.165902932284425,31,0.7916745315969562,9,7320,Fog,985.7188099249988
22/03/2024 14:47,6820,London,Unknown,7.3729833875699455,38,6.47497788817366,17,9131,Clear,1004.8957370275956
18/04/2024 09:12,8842,London,Summer,37.43712843777841,20,2.5542376783882963,27,7456,Storm,994.0196355665862
09/10/2024 03:53,5985,London,Autumn,14.64901249309102,84,4.145922496474914,15,50000,Snow,1009.5426925661494
05/10/2024 16:35,7521,London,Summer,19.78588036456748,52,12.510359672567684,13,1365,Snow,994.4981939931585
10/04/2024 16:10,5468,London,Unknown,12.261876463248978,69,6.661905499089553,46,7836,Storm,1008.6860134391176
02/05/2024 08:55,8777,London,Winter,26.207969553297577,25,6.404461667260676,17,8064,Fog,1007.0956007092236
09/06/2024 19:28,7208,London,Summer,31.085156649008688,30,2.716295836976013,54,4663,Rain,998.1437800398533
10/12/2024 18:26,8973,London,Summer,29.114371919018662,55,22.84684207573426,43,4994,Fog,994.4533114304644
25/03/2024 17:06,7711,London,Autumn,34.277289486854485,46,6.026885397028327,4,1130,Fog,993.773746312187
05/01/2024 09:02,5326,London,Spring,18.128430739335368,52,14.461198056799962,18,1115,Snow,993.3295748946068
15/12/2024 06:58,8161,London,Summer,15.581646056680524,52,14.617501914327978,54,3374,Rain,1012.827538538764
20/07/2024 12:59,8347,London,Summer,19.69255744869264,88,19.234284189935902,35,5098,Rain,1013.677278062732
23/02/2024 11:17,7438,London,Autumn,12.546701456916807,30,24.11538691409415,5,4785,Rain,1005.545997664314
27/01/2024 14:42,6063,London,Autumn,31.82294917443518,60,7.456510601622545,33,7409,Storm,1004.6982025327518
28/11/2024 02:28,7976,London,Winter,15.674025272339582,39,14.823951697363457,52,1825,Clear,1004.7406391353248
02/06/2024 09:27,6168,London,Winter,21.310875897906342,94,5.274011485349571,38,9507,Snow,1009.5461366507914
01/08/2024 08:35,8170,London,Summer,7.978293609075443,51,3.6007396114609063,51,7976,Rain,1002.6237778103766
04/04/2024 06:56,8367,London,Summer,12.428008277156286,81,4.886600375732433,24,50000,Storm,979.3855682094772
28/09/2024 15:10,7746,London,Spring,17.41413926217117,81,3.3208589807165367,37,7212,Rain,1001.200688264296
25/03/2024 00:56,6619,London,Summer,22.88640467774096,33,11.254129667194109,18,8848,Rain,998.4942569934924
20/04/2024 12:58,5088,London,Unknown,21.612303585729222,21,0.504580371933324,51,9574,Rain,997.0313872549724
28/04/2024 04:39,5865,London,Autumn,10.289453682491596,25,7.360649218749805,41,6284,Rain,1005.8696614818324
28/03/2024 05:37,8748,London,Unknown,5.5436696123669655,71,2.413903009777893,33,6227,Clear,998.2716670501212
05/09/2024 03:43,5577,London,Autumn,23.082905023240137,97,0.5319624671676779,57,9359,Rain,1006.4742981931488
06/08/2024 16:16,7865,London,Winter,12.1922361739373,89,8.004408184333911,33,3451,Storm,1001.989897663326
17/03/2024 15:45,6976,London,Summer,6.354559812184375,38,1.9767568147516763,24,9081,Rain,994.4088490843784
08/06/2024 18:35,6024,London,Unknown,27.361400431209137,71,1.1067035673517729,24,3532,Snow,1005.8502433126168
01/05/2024 14:08,5607,London,Spring,14.438226032464716,46,23.24516100544892,33,4664,Fog,997.0351102153576
10/02/2024 03:03,6314,London,Winter,35.52610842607689,65,4.54674111591646,37,7460,Fog,1009.1104591879496
21/10/2024 07:45,5827,London,Winter,31.950295974080024,53,0.0347278983042622,13,5899,Fog,997.3539426013756
05/10/2024 05:51,8854,London,Winter,-30.0,30,2.756534957833745,6,5115,Rain,983.8121200297692
05/05/2024 05:42,7480,London,Autumn,12.602086691553756,46,5.465167620439205,27,4438,Storm,1001.1694466262188
08/11/2024 19:21,7755,London,Autumn,37.36298376282852,37,2.5571288437118525,4,7314,Fog,995.4080788817488
27/12/2024 01:11,7709,London,Winter,37.58896317835711,46,6.476167008930876,13,9219,Rain,995.6073200588588
09/12/2024 14:52,8757,London,Summer,8.996428011872865,80,11.026864893432418,35,5793,Snow,996.3119957955228
12/09/2024 10:08,7749,London,Spring,18.099835891525327,24,10.473212060242052,27,3265,Rain,1002.0156365510144
05/02/2024 08:35,8300,London,Autumn,19.04831406097248,22,14.343329408743251,28,8890,Fog,992.976776797746
11/08/2024 00:20,5726,London,Autumn,25.146574051955085,94,5.141426898539166,13,9966,Rain,993.0789654600716
04/01/2024 17:58,7524,London,Autumn,25.47012800370043,61,3.589931289552055,34,8164,Snow,988.8618506747026
27/09/2024 05:45,8825,London,Summer,5.156592141281351,75,14.313805212967244,16,3306,Storm,982.4907972425614
02/07/2024 10:49,6766,London,Unknown,23.91847636190324,67,4.416111885747894,47,2633,Snow,994.2170497128814
21/12/2024 11:16,6901,London,Summer,4.760374437581882,23,5.741169416684414,14,850,Rain,981.015103325982
30/05/2024 14:12,8087,London,Unknown,18.848478287266605,22,8.1774659498044,6,4383,Storm,994.3535074655232
04/04/2024 05:50,8723,London,Unknown,31.00017527056326,25,0.5918284560860485,12,2102,Rain,997.649618998908
18/09/2024 03:05,7686,London,Unknown,38.83879588874822,28,11.90473744834862,17,3387,Rain,1014.2581981115738
06/12/2024 19:26,8654,London,Unknown,18.128430739335368,25,8.542081512155903,45,4628,Snow,1007.7748373639706
09/08/2024 16:23,6932,London,Unknown,11.246358969874835,80,10.63464728751284,7,6821,Snow,1000.0305531748924
13/11/2024 19:41,7193,London,Unknown,26.172703385370443,67,5.766832266785501,52,3488,Rain,993.7651116718464
20/08/2024 02:44,5377,London,Summer,23.62353892124763,70,13.33229121394992,59,3593,Snow,1006.498977488518
30/03/2024 07:20,7901,London,Summer,5.430009654223575,61,6.096890047498671,8,742,Storm,1015.7860897451816
14/10/2024 06:21,7825,London,Spring,18.73064473435437,82,11.211620044325802,57,351,Rain,1005.8234296565344
04/08/2024 17:36,5441,London,Winter,25.84152278815814,96,7.745401604380079,2,5310,Rain,1000.9849871439862
03/06/2024 01:43,5983,London,Summer,18.128430739335368,37,8.253959258255712,27,8636,Fog,979.7764432520228
09/03/2024 20:18,5339,London,Unknown,24.878519716798884,96,8.89356319603574,26,6372,Rain,1006.3466642976406
11/07/2024 16:59,6346,London,Winter,22.655633102625632,89,200.0,17,5070,Snow,1007.5805874984592
08/11/2024 14:59,5025,London,Unknown,27.837810076209596,81,10.912314014865586,21,8694,Snow,999.1853922090112
26/10/2024 20:16,6522,London,Unknown,-30.0,83,14.538289298189104,42,5281,Rain,1021.9533081666466
20/07/2024 21:33,8420,London,Winter,10.12779433923016,51,3.864001814871772,1,4023,Clear,995.4038071801892
09/01/2024 17:04,8389,London,Summer,60.0,59,2.308657541759964,50,6283,Rain,1003.1407223920694
27/11/2024 02:25,6384,London,Spring,19.99982480163913,70,8.311401921178662,52,7666,Clear,1003.2426287375594
21/11/2024 01:45,8189,London,Winter,28.2513626918185,35,8.407817129898753,1,50000,Clear,990.5873631492832
12/08/2024 07:59,8966,London,Autumn,22.211749917914148,64,6.649946141418292,18,5310,Snow,998.5112081652818
20/10/2024 22:37,8486,London,Autumn,12.851132202309016,97,5.85459915037378,3,3822,Rain,991.0597581101767
08/03/2024 16:30,7555,London,Spring,18.128430739335368,24,5.706330238862083,4,50000,Clear,992.0888209715432
10/09/2024 08:16,6466,London,Summer,33.1210135933509,77,2.1324434562137693,46,7022,Clear,989.0635916901148
03/01/2024 16:05,5486,London,Spring,8.431965459314611,69,6.129524610000767,51,4241,Storm,1015.5963006302048
14/07/2024 16:32,5821,London,Summer,24.68117831555437,59,1.6975575426370648,31,2458,Snow,1020.9997874251226
19/11/2024 02:25,7072,London,Unknown,3.425361651378376,26,9.198539903337227,10,1044,Rain,1001.7961669289516
10/07/2024 06:38,8365,London,Unknown,18.51189113033901,33,16.520542812407882,57,6546,Storm,1005.9252816605529
04/05/2024 23:03,8110,London,Summer,34.36081282795317,40,10.969477638184324,17,5810,Clear,1013.1936738005716
10/09/2024 22:15,6677,London,Spring,16.867057860273636,28,1.4068818459542245,57,335,Storm,1018.6186601526132
03/05/2024 15:50,8784,London,Spring,13.254079451714428,67,6.972440169792274,26,9784,Rain,993.05851832126
12/04/2024 07:21,8467,London,Unknown,23.424839756511624,21,15.651056736608083,34,5640,Rain,1007.5377768807406
09/10/2024 17:08,6587,London,Spring,13.965666553811497,77,3.2465782655048887,39,9190,Storm,1010.745188244232
18/11/2024 06:20,8952,London,Summer,29.671150399388644,22,18.793323103658828,18,2905,Clear,994.364672360339
17/09/2024 22:09,6655,London,Winter,24.247363390191737,24,6.525602722041187,8,8695,Rain,993.8926552342696
15/02/2024 03:10,8793,London,Summer,15.635379626976407,64,7.733851928933526,31,2863,Rain,1008.563480446289
18/05/2024 03:02,6362,London,Autumn,27.39779598546033,91,3.65952318744082,45,50000,Rain,988.6388265274368
07/12/2024 20:41,6030,London,Spring,13.59591410019081,29,7.087503602827542,56,403,Fog,1015.9909417478252
12/05/2024 05:34,6354,London,Unknown,13.79650941194312,59,0.2547862605359512,49,50000,Fog,988.8002316870844
16/10/2024 10:30,6987,London,Autumn,16.53090120794605,92,0.3251677252131593,58,4730,Rain,991.6773258747132
02/09/2024 14:32,5615,London,Winter,3.1751655430111363,79,1.013523610144869,57,50000,Storm,1010.1425966926512
24/11/2024 13:37,5864,London,Unknown,3.40194418442489,26,17.22467944420361,52,3345,Snow,991.3810427926344
11/04/2024 18:22,6876,London,Unknown,25.29365932723743,35,2.1546758087920974,10,9189,Clear,1027.7450972156046
16/02/2024 23:47,6775,London,Summer,33.55880775035169,61,14.323544021592866,5,253,Rain,991.278943953726
25/03/2024 15:13,8673,London,Winter,13.515600506630848,33,6.141762731400173,24,7465,Fog,1001.9306533340152
13/07/2024 20:50,7940,London,Winter,37.20752400162962,37,8.707380436949038,29,311,Rain,990.970692372481
04/01/2024 07:02,6126,London,Autumn,23.858602624066943,86,13.62989593033289,54,3681,Snow,989.449070031515
06/06/2024 17:44,7826,London,Autumn,25.814945003013925,92,7.67640433721736,4,746,Clear,999.7491463431168
24/05/2024 23:45,7716,London,Summer,24.850339485717,80,6.9177775522996585,58,3807,Clear,1002.2095795303258
07/03/2024 17:10,5025,London,Autumn,6.924522080842433,59,5.5219405048966745,8,7941,Clear,988.0112996628848
19/01/2024 21:39,5300,London,Unknown,24.20626465245656,71,11.025496659323856,45,7727,Storm,1004.4839077323544
21/02/2024 06:53,8412,London,Spring,21.7491221704919,65,2.8529386376170445,22,6915,Storm,990.7012336786808
23/12/2024 13:28,7131,London,Autumn,12.764955887492924,53,9.48156096864415,41,6219,Storm,990.212212076276
22/04/2024 07:57,8235,London,Autumn,9.461139513432768,79,100.0,28,718,Clear,1015.5136693646424
22/08/2024 12:59,8906,London,Winter,27.056712435773896,40,4.50814337761198,34,6912,Rain,989.4874040284272
04/07/2024 04:35,7464,London,Autumn,18.128430739335368,58,7.01569238647853,6,7408,Rain,985.1889675529452
06/08/2024 20:22,7634,London,Summer,21.5919909513852,37,5.747379226935062,38,816,Storm,1010.0021156041024
03/12/2024 13:12,8608,London,Winter,9.767865841042214,78,11.575585937205108,28,3950,Rain,984.6346319102994
04/12/2024 07:38,5346,London,Autumn,21.22992110866474,35,20.626245203486334,41,7125,Storm,999.7155164593566
23/05/2024 09:12,5754,London,Summer,4.10206515289784,62,4.535737480121436,30,4438,Rain,987.7307205310472
09/01/2024 14:43,7187,London,Unknown,20.462370369256725,72,4.080764669698056,22,2866,Clear,986.8939611920404
18/03/2024 20:31,6419,London,Unknown,30.077426210200837,75,0.9983179531467296,46,847,Fog,1012.2743827393824
21/03/2024 20:28,5568,London,Summer,28.81765288003149,30,7.066442591726041,39,2331,Rain,993.647725137353
21/12/2024 22:09,5622,London,Autumn,28.6329761243403,38,6.140414722974602,9,9200,Fog,1001.8180017548448
02/08/2024 03:01,7061,London,Unknown,14.699623440536524,36,8.066356093485918,25,1266,Clear,1001.031288854381
14/11/2024 11:24,7250,London,Winter,23.327459546671346,66,100.0,5,5957,Clear,1016.4168396631964
04/01/2024 12:12,6199,London,Summer,16.816636704054183,30,5.12052860320802,28,2289,Snow,995.059540834116
13/12/2024 21:07,8885,London,Unknown,10.0393810840399,48,3.8226254284033567,30,9353,Rain,1006.4713949333412
06/03/2024 09:21,8987,London,Summer,18.128430739335368,74,20.960159328690946,49,7476,Storm,1002.754759361393
18/08/2024 13:07,5601,London,Autumn,19.018363855038835,92,0.7953629820596824,11,5776,Fog,983.0996839844662
20/05/2024 11:35,6372,London,Autumn,30.35997625979569,90,3.643768146262521,0,7482,Fog,1005.0500224607482
27/02/2024 00:47,7362,London,Autumn,14.75434389437407,87,5.861008872870087,43,1136,Snow,1000.2562024632846
23/01/2024 02:45,7829,London,Summer,9.759982059535416,93,11.409037053119144,33,7931,Rain,994.4221509527908
07/07/2024 05:03,5638,London,Autumn,18.128430739335368,45,1.217217849387791,37,1604,Storm,1005.6548198557568
16/09/2024 21:20,7858,London,Summer,25.109534029955917,91,0.088511981605837,51,8994,Rain,1009.8263608059736
15/03/2024 11:41,6258,London,Unknown,15.792472519552156,50,14.782078634443849,59,787,Rain,1008.1392460261636
03/11/2024 01:13,8057,London,Summer,12.785574533456607,63,150.0,32,9170,Rain,1002.4147974174342
29/09/2024 17:53,6573,London,Spring,32.01113598252022,54,21.96834916428266,42,9325,Storm,996.1488538935146
15/12/2024 16:44,8912,London,Unknown,-8.148029006984295,99,4.1493900494181375,19,4113,Storm,1006.1508764322538
22/05/2024 07:33,5542,London,Spring,9.364168676823097,33,0.8429286557193159,16,6910,Storm,1008.8314003775236
11/03/2024 23:26,5718,London,Winter,15.033159661080838,81,200.0,39,9234,Snow,1009.9505918046344
09/04/2024 01:34,5131,London,Winter,0.3033946514052914,51,4.690383189982973,16,5063,Clear,988.9105186522823
09/12/2024 16:53,5831,London,Spring,22.46923426158161,45,3.6888456582029416,0,7727,Storm,992.7555013478552
21/07/2024 14:45,7381,London,Winter,24.57496012331818,95,10.753912810845543,49,9769,Snow,1007.719941389507
07/11/2024 23:12,7120,London,Spring,-30.0,74,13.996723879014988,51,9194,Rain,985.8975363762636
25/08/2024 02:40,8730,London,Winter,12.396493635551463,94,3.022891287614299,26,2058,Fog,1004.905935662724
28/10/2024 11:54,6215,London,Spring,17.26113860341593,68,10.334216534119518,20,6888,Clear,986.5743483502724
04/06/2024 20:38,6208,London,Summer,33.05035496503512,45,5.088686568143169,49,3099,Clear,1002.1650625816284
02/04/2024 08:45,7276,London,Unknown,24.90933589525875,93,2.3291225748508757,0,1704,Rain,993.9068401946269
14/03/2024 21:09,5797,London,Autumn,13.341527150646169,40,10.578438460738464,25,3228,Fog,996.3671258617788
09/08/2024 00:17,7289,London,Summer,25.771861626610495,84,12.110901869814288,38,9890,Rain,1008.4335350985372
27/04/2024 22:46,7170,London,Autumn,15.15365694284672,68,19.80908408267477,48,7895,Fog,999.5527444479422
26/07/2024 14:16,8594,London,Autumn,16.980764659637444,20,3.695982966610313,49,3257,Clear,984.8327681498909
25/02/2024 16:55,7414,London,Autumn,-1.4962167062949625,49,8.495114930740892,50,1352,Rain,1007.3224191146278
29/04/2024 17:44,7531,London,Spring,12.79219735759144,70,3.6210891659144337,6,6116,Rain,1012.7647228164672
08/03/2024 17:53,5479,London,Unknown,20.466968133701968,25,1.7310384726570236,45,50000,Clear,994.1446448362848
13/07/2024 19:30,5038,London,Unknown,17.084114618624284,37,14.408661778070064,48,7022,Storm,1007.7491483719948
06/11/2024 05:00,8708,London,Autumn,33.33148877756016,53,1.4836577789920078,2,6872,Clear,1018.4267077660256
30/09/2024 19:50,7162,London,Unknown,7.417216175243384,81,6.08995147510508,35,8324,Snow,990.1076254114032
01/09/2024 23:24,7823,London,Spring,23.446960889414413,70,13.642151954493814,48,1982,Clear,1000.4581565429708
30/11/2024 05:22,6494,London,Autumn,21.81346005352382,32,9.57748455381601,27,1879,Storm,982.8842759082804
